# Tier 2 — 144 calcs con >=60 dias, 0 sesiones organicas (TODOS los buscadores) y 0 trafico pago.
# Ver reports/poda-tier2-144-2026-07-25.csv
/calculadora-roi-publicidad-redes	/calculadora-stream-bitrate-calidad
/calculadora-seguro-caucion-alquiler-espana	/calculadora-actualizacion-inflacion-ipc
/calculadora-speaking-hours-necesarias	/calculadora-palabras-paginas-conversor
/calculadora-tasa-abandono-carrito-ecommerce	/calculadora-derechos-tv-mundial-2026-argentina-espana-mexico-brasil
/calculadora-tiempo-ensayo-universitario	/calculadora-palabras-paginas-conversor
/calculadora-vacunas-obligatorias-destino-viaje	/calculadora-millas-avianca-lifemiles
/calculadora-valor-presente-neto-vpn	/calculadora-actualizacion-inflacion-ipc
/calculadora-youtube-premium-split-payout	/calculadora-costo-por-lead-cpl-marketing
/calculadora-youtube-retention-rate-benchmark	/calculadora-costo-por-lead-cpl-marketing
/cl/calculadora-honorarios-vs-contrato-chile-conveniencia-tributaria	/cl/calculadora-isapre-cotizacion-chile-7-porcentaje-plan
/cl/calculadora-impuesto-renta-arrendamiento-arrendador-chile	/cl/calculadora-impuesto-herencias-donaciones-chile-tabla
/cl/calculadora-iva-importacion-chile-aduanas-tope-30-dolares	/cl/calculadora-impuesto-herencias-donaciones-chile-tabla
/co/calculadora-credito-educativo-icetex-vs-banco-colombia-2026	/co/calculadora-becas-icetex-colombia-credito-monto-2026
/co/calculadora-credito-leasing-habitacional-colombia-vs-hipoteca	/co/calculadora-recargo-dominical-festivo-colombia-2026
/co/calculadora-rendimiento-fondo-pensiones-obligatorias-rais-colombia	/co/calculadora-recargo-dominical-festivo-colombia-2026
/comparar/ahorro-en-pesos-vs-dolares-vs-cripto-vs-cedears	/comparar/iol-vs-balanz-vs-cocos-vs-bull-broker-bolsa
/comparar/auto-electrico-vs-hibrido-vs-nafta-vs-gnc	/comparar
/comparar/creatina-vs-bcaa-vs-whey-protein-suplementacion	/comparar/imc-vs-grasa-corporal-vs-cintura-cadera
/comparar/deel-vs-payoneer-vs-wise-cobrar-usd	/comparar
/comparar/imac-m4-vs-mac-mini-vs-macbook-air-2026-mejor-relacion	/comparar
/comparar/intermitente-16-8-vs-keto-vs-mediterranea	/comparar/imc-vs-grasa-corporal-vs-cintura-cadera
/comparar/leasing-vs-prestamo-prendario-vs-uso-credito	/comparar/iol-vs-balanz-vs-cocos-vs-bull-broker-bolsa
/comparar/plazo-fijo-vs-fci-vs-dolar	/comparar/iol-vs-balanz-vs-cocos-vs-bull-broker-bolsa
/comparar/react-vs-vue-vs-svelte-vs-solid-frameworks-2026	/comparar
/comparar/running-vs-ciclismo-vs-natacion-vs-crossfit	/comparar
/comparar/uba-vs-utdt-vs-itba-vs-udesa-carrera-costo	/comparar
/en/1rm-bench-press-estimator	/en/one-rep-max-calculator
/en/1rm-squat-estimator	/en/one-rep-max-calculator
/en/adolescent-final-height-prediction	/en/screen-time-recommendations-by-age
/en/adult-sleep-hours-by-age	/en/abdominal-circumference-cardiovascular-risk
/en/anki-daily-flashcards-memorization-vocabulary	/en/duolingo-time-cefr-level-progress
/en/bandwidth-streaming-bitrate-resolution-youtube	/en/code-lines-project-complexity-kloc
/en/birthday-cake-servings-calculator	/en/egg-size-gram-equivalents
/en/bmr-mifflin-st-jeor-calculator	/en/abdominal-circumference-cardiovascular-risk
/en/body-fat-calculator	/en/abdominal-circumference-cardiovascular-risk
/en/calories-burned-calculator	/en/one-rep-max-calculator
/en/car-deregistration-scrapping	/en/aguinaldo-calculator-argentina
/en/carbohydrates-during-exercise	/en/one-rep-max-calculator
/en/cedears-ratio-conversion-apple-microsoft	/en/aguinaldo-calculator-argentina
/en/child-support-percentage-salary	/en/aguinaldo-calculator-argentina
/en/cloud-aws-gcp-azure-ec2-monthly-on-demand	/en/code-lines-project-complexity-kloc
/en/compound-interest-calculator	/en/aguinaldo-calculator-argentina
/en/cycling-calories-calculator	/en/one-rep-max-calculator
/en/debt-snowball-payoff-calculator	/en/aguinaldo-calculator-argentina
/en/email-emissions-calculator	/en
/en/file-download-time	/en/code-lines-project-complexity-kloc
/en/fire-retirement-number-calculator	/en/aguinaldo-calculator-argentina
/en/fixed-deposit-net-annual-returns	/en/aguinaldo-calculator-argentina
/en/food-satiety-index	/en/abdominal-circumference-cardiovascular-risk
/en/garden-soil-volume-calculator	/en/concrete-beam-sizing-dimensions
/en/gpu-rental-cost-vast-runpod-calculator	/en/code-lines-project-complexity-kloc
/en/healthy-caloric-deficit	/en/abdominal-circumference-cardiovascular-risk
/en/hydrostatic-pressure-depth	/en/richter-scale-magnitude-energy
/en/intermittent-fasting-16-8-calculator	/en/egg-size-gram-equivalents
/en/leverage-trading-liquidation-price	/en/aguinaldo-calculator-argentina
/en/mediterranean-diet-weekly-plan-kcal	/en/abdominal-circumference-cardiovascular-risk
/en/memorization-spaced-repetition-anki-cards-dia	/en/duolingo-time-cefr-level-progress
/en/movie-series-language-immersion-hours	/en
/en/percentile-data	/en
/en/ph-hydrogen-ion-concentration	/en/richter-scale-magnitude-energy
/en/pnl-futures-long-short-perpetual	/en/aguinaldo-calculator-argentina
/en/polynomial-derivative-calculator	/en
/en/price-to-book-ratio	/en/aguinaldo-calculator-argentina
/en/probability-drop-loot	/en/karaoke-songs-per-hour
/en/profit-margin-calculator	/en
/en/property-deed-transfer-cost	/en/aguinaldo-calculator-argentina
/en/reading-speed-wpm-book-time	/en/duolingo-time-cefr-level-progress
/en/savings-goal-monthly-amount-calculator	/en/aguinaldo-calculator-argentina
/en/simple-interest-calculator	/en
/en/speed-conversion-kmh-mph-knots	/en
/en/split-travel-expenses	/en
/en/staking-ethereum-yield-apy	/en/aguinaldo-calculator-argentina
/en/tir-van-inversion	/en/aguinaldo-calculator-argentina
/en/video-storage-bitrate-duration	/en/code-lines-project-complexity-kloc
/en/vocabulary-active-words-language-level	/en/duolingo-time-cefr-level-progress
/en/walking-calories-calculator	/en/abdominal-circumference-cardiovascular-risk
/en/water-mineralization-coffee	/en/egg-size-gram-equivalents
/en/wedding-budget-allocation-calculator	/en
/es/calculadora-autonomo-cuota-2026-espana-rendimiento-neto	/es/calculadora-modelo-145-irpf-situacion-familiar-nomina
/es/calculadora-comprar-vs-alquilar-vivienda-espana-10-anos	/es/calculadora-convenio-hosteleria-espana-sueldo-2026-categoria
/es/calculadora-coste-notaria-compra-vivienda-espana	/es/calculadora-tasa-basura-municipios-espana-anual
/es/calculadora-deduccion-vivienda-habitual-irpf-espana	/es/calculadora-modelo-145-irpf-situacion-familiar-nomina
/es/calculadora-hipoteca-inversa-mayores-65-espana	/es/calculadora-convenio-hosteleria-espana-sueldo-2026-categoria
/es/calculadora-impuesto-patrimonio-espana-ccaa-2026	/es/calculadora-modelo-145-irpf-situacion-familiar-nomina
/es/calculadora-impuesto-sucesiones-donaciones-espana-ccaa-2026	/es/calculadora-modelo-145-irpf-situacion-familiar-nomina
/es/calculadora-recargo-equivalencia-comerciantes-espana	/es/calculadora-modelo-145-irpf-situacion-familiar-nomina
/es/calculadora-renta-disponible-mensual-espana-gastos-fijos-30-30-30-10	/es/calculadora-convenio-hosteleria-espana-sueldo-2026-categoria
/glosario/bcra	/glosario/uva
/mx/calculadora-ahorro-programado-mexico	/mx/calculadora-salario-diario-integrado-sdi-mexico
/mx/calculadora-curp-validacion-estructura-mexico	/mx/calculadora-canasta-basica-mexico-costo-mensual-familia
/mx/calculadora-tarjeta-credito-cat-mexico-pago-minimo-trampa	/mx/calculadora-salario-diario-integrado-sdi-mexico
/pt/aluguel-reajuste-ipca-anual-contrato	/pt/calculadora-idade-anos-meses-dias-data-nascimento
/pt/calculadora-13-salario-liquido-bruto-clt	/pt/salario-liquido-com-pensao-alimenticia-br
/pt/calculadora-mei-brasil-limite-faturamento-2026-categoria	/pt/iptu-sao-paulo-valor-venal-aliquota
/pt/cedears-razao-conversao-apple-microsoft	/pt/salario-liquido-com-pensao-alimenticia-br
/pt/fgts-saque-aniversario-valor-por-ano	/pt/salario-liquido-com-pensao-alimenticia-br
/pt/ir-aluguel-carne-leao-mensal-recebido	/pt/iptu-sao-paulo-valor-venal-aliquota
/pt/ir-ganho-capital-venda-imovel-15-porcento	/pt/iptu-sao-paulo-valor-venal-aliquota
/pt/irpf-restituicao-ou-imposto-a-pagar	/pt/iptu-sao-paulo-valor-venal-aliquota
/pt/itbi-rio-de-janeiro-2-porcento	/pt/iptu-sao-paulo-valor-venal-aliquota
/pt/itbi-sao-paulo-capital-3-porcento	/pt/iptu-sao-paulo-valor-venal-aliquota
/pt/lci-lca-isento-ir-comparador	/pt/salario-liquido-com-pensao-alimenticia-br
/pt/licenciamento-anual-veiculos-taxa-detran	/pt/ipva-sao-paulo-tabela-4-porcento-autos
/pt/mei-das-mensal-comercio-industria	/pt/iptu-sao-paulo-valor-venal-aliquota
/pt/mei-migrar-para-me-simples-nacional	/pt/iptu-sao-paulo-valor-venal-aliquota
/pt/minha-casa-minha-vida-faixa-subsidio-2026	/pt/calculadora-idade-anos-meses-dias-data-nascimento
/pt/porcentagem-de-numero-calculadora	/pt
/pt/salario-maternidade-inss-4-meses	/pt/salario-liquido-com-pensao-alimenticia-br
/pt/saldo-salario-rescisao-dias-trabalhados	/pt/salario-liquido-com-pensao-alimenticia-br
/pt/seguro-desemprego-quantas-parcelas-tempo-trabalhado	/pt
/pt/tesouro-selic-rentabilidade-liquida	/pt/salario-liquido-com-pensao-alimenticia-br
